id,page_views,downloads,columns,name,description,agency,rows,link,d,r,g,b
a6nj-cfbz,3402,2273.0,19,WiredNYC – All Buildings Data,"This dataset contains building information for all buildings that have completed a WiredNYC survey.  This includes buildings that have opted-out from displaying their profiles publicly.  Therefore, the building-specific data (e.g. building address) provided is anonymous and only linked to the borough the building is located in.",Economic Development Corporation (EDC),323,https://data.cityofnewyork.us/d/a6nj-cfbz,0.0,1.0,1.0,1.0
uhim-nea2,3368,455.0,0,DSNY Litter Basket Inventory,"Locations and types of refuse litter baskets tracked by DSNY

Data is collected by DSNY in order to track basket locations.
Data is collected through periodic surveys by field personnel. DSNY digitizes the locations of litter baskets using GIS software.
Each record represents the approximate location, ownership, and physical type of a single refuse litter basket.
The data can be used as an approximate assessment of the locations of litter baskets tracked by the Department of Sanitation in NYC.
""Litter basket locations are subject to frequent change, for reasons that include but are not limited to: litter basket damage, nearby construction, graffiti, or regular illegal use of basket for household or commercial waste. There is often a lag time between a change in basket type or location and the reflection of that change in this dataset.

This dataset includes information of BID-owned and Privately-owned litter baskets.  Non-profit and private entities wishing to place a litter basket on a public street must receive permission from the Department of Sanitation. Location data for these baskets may be less accurate than for baskets that are owned by DSNY.

This dataset does not track public litter baskets placed by other City, State, or Federal agencies, notably including the NYC Department of Parks. Recycling baskets are also not tracked in this dataset.""",Department of Sanitation (DSNY),0,https://data.cityofnewyork.us/d/uhim-nea2,0.0,0.21044753832183283,0.6773105080456748,0.6433941168468681
4kym-4xw5,3348,1693.0,0,Colleges and Universities,Colleges and Universities,Department of Information Technology & Telecommunications (DoITT),0,https://data.cityofnewyork.us/d/4kym-4xw5,0.0,0.9694979754285514,0.4537284387051496,0.40783466214891867
7kuu-zah7,3331,0.0,0,1 foot Digital Elevation Model (DEM) Integer Raster,"A bare-earth, hydro-flattened, digital-elevation surface model derived from 2010 Light Detection and Ranging (LiDAR) data. Surface models are raster representations derived by interpolating the LiDAR point data to produce a seamless gridded elevation data set. A Digital Elevation Model (DEM) is a surface model generated from the LiDAR returns that correspond to the ground with all buildings, trees and other above ground features removed. The cell values represent the elevation of the ground relative to sea level. The DEM was generated by interpolating the LiDAR ground points to create a 1 foot resolution seamless surface. Cell values correspond to the ground elevation value (feet) above sea level. A proprietary approach to surface model generation was developed that reduced spurious elevation values in areas where there were no LiDAR returns, primarily beneath buildings and over water. This was combined with a detailed manual QA/QC process, with emphasis on accurate representation of docks and bare-earth within 2000ft of the water bodies surrounding each of the five boroughs.",Department of Information Technology & Telecommunications (DoITT),0,https://data.cityofnewyork.us/d/7kuu-zah7,0.0,0.9694979754285514,0.4537284387051496,0.40783466214891867
unw7-yyit,3323,1518.0,4,2015 NYC Open Data Plan: Removed Datasets,This inventory includes all items removed from the Open Data Plan. The reason for removal is documented for each item removed.,Department of Information Technology & Telecommunications (DoITT),27,https://data.cityofnewyork.us/d/unw7-yyit,0.0,0.9694979754285514,0.4537284387051496,0.40783466214891867
i6b5-j7bu,3304,1949.0,8,Street Closures due to construction activities by Block,"DOT Street Closure data identifies locations in the New York City Street Closure map where a street is subject to a full closure, restricting through traffic, for the purpose of conducting construction related activity on a City street. Details about DOT construction permits can be found at Street Works Manual, http://streetworksmanual.nyc/.  Full Closure Permits are issued for a period of time during which the street may be closed to through traffic for only a portion of the time, and open at other times.",Department of Transportation (DOT),72074,https://data.cityofnewyork.us/d/i6b5-j7bu,0.0,0.8616090647292522,0.536495730113334,0.19548899031476086
rxuy-2muj,3300,2855.0,0,Points Of Interest,"The Points Of Interest points are a compilation of what the different city agencies consider to be a Common Place or Place/Point of Interest.

Previously posted versions of the data are retained to comply with Local Law 106 of 2015 and can be provided upon request made to Open Data.",Department of Information Technology & Telecommunications (DoITT),0,https://data.cityofnewyork.us/d/rxuy-2muj,0.0,0.9694979754285514,0.4537284387051496,0.40783466214891867
qchy-end3,3299,527.0,17,City-owned sites that are available and potentially suitable for urban agriculture (Local Law 46 of 2018),"This dataset contains a list of City-owned spaces that are available and potentially suitable for community urban agricultural use, including community gardens and urban farms. This dataset is created and maintained as per Local Law 46 of 2018.  While this list is updated periodically, anyone seeking to use one of the listed sites for community urban agriculture should contact the agency that owns the site, and NYC Parks GreenThumb, to confirm the site’s current availability and suitability.",Department of Parks and Recreation (DPR),29,https://data.cityofnewyork.us/d/qchy-end3,379.0,0.9542900080364486,0.4779505175890752,0.1963917622115608
y4fw-iqfr,3235,1070.0,31,DOHMH Cooling Tower Data,"The dataset contains all current registrations of commissioned cooling towers in NYC. Cooling tower registration in NYC is mandated by Local Law 77 of 2015. Registration data are provided by building owners and managers of cooling towers. Each record represents an individual cooling tower. Decommissioned towers are not in the dataset. Operation and maintenance of Cooling Towers in NYC are ruled by Chapter 8 of the NYC Health Code. The accuracy of the data of cooling tower characteristics (commissioning date, building address, make, model, serial number and capacity) is responsibility of the person registering the equipment.",Department of Health and Mental Hygiene (DOHMH),6241,https://data.cityofnewyork.us/d/y4fw-iqfr,396.0,0.46810256823426116,0.6699492535792404,0.19289587399044988
qpsp-bm9z,3221,1882.0,0,Property Valuation and Assessment data Tax Class,Property valuation and assessment data (Expanded Tax Class 1 Assessed Value),Department of Finance (DOF),0,https://data.cityofnewyork.us/d/qpsp-bm9z,0.0,0.7930046244373694,0.5708100522446624,0.19489531984381053
mq6n-s45c,3216,2503.0,62,Energy Usage From DOE Buildings,Energy data from a select portfolio of City-owned buildings (DOE),Department of Education (DOE),153,https://data.cityofnewyork.us/d/mq6n-s45c,396.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
rfu7-paqe,3197,1600.0,25,Deed Restriction Database,"A searchable electronic database of all real property upon which a deed restriction was imposed by the Department of Citywide Administrative Services, pursuant to Local Law 176 of 2016. Current data: 1986 - present and active requests.

Disclaimer:
Data, descriptions and other information posted within this dataset, published and/or distributed by DCAS, or statements made by officials, agents and employees of the City concerning information contained within this dataset are for informational purposes only and should be independently verified by anyone accessing this data. The City does not warranty the completeness, accuracy, content or fitness for any particular purpose or use of the information provided herein nor are any such warranties to be implied or inferred with respect to the data furnished herein. The existence of this dataset shall not be construed to create a private right of action to enforce its provisions. The existence of any inaccuracies or deficiencies in the dataset shall not result in liability to the City. No such data, description or other information, or omissions thereof shall be deemed to be a representation or warranty and the viewer acknowledges not having relied on any representation or warranty or omissions thereof, concerning this data.",Department of Citywide Administrative Services (DCAS),1641,https://data.cityofnewyork.us/d/rfu7-paqe,218.0,0.22480301438618688,0.6541170341314059,0.8343335482693295
3qty-g4aq,3192,2743.0,6,Youth Behavior Risk Survey,"Summary results from YRBS 2011, 2013 
Source: Youth Risk Behavior Survey (2011, 2013) 

Data are weighted to the NYC public high school student population 
Data prepared by Bureau of Epidemiology Services, New York City Department of Health and Mental Hygiene, April 2016

The NYC Youth Risk Behavior Survey (YRBS) is conducted through an ongoing collaboration between the New York City Department of Health and Mental Hygiene (DOHMH), the Department of Education (DOE), and the National Centers for Disease Control and Prevention (CDC). The New York City's YRBS is part of the CDC's National Youth Risk Behavior Surveillance System (YRBSS). The survey's primary purpose is to monitor priority health risk behaviors that contribute to the leading causes of mortality, morbidity, and social problems among youth in New York City. For more information see EpiQuery, https://a816-healthpsi.nyc.gov/epiquery/YRBS/yrbsIndex.html.",Department of Health and Mental Hygiene (DOHMH),24,https://data.cityofnewyork.us/d/3qty-g4aq,0.0,0.46810256823426116,0.6699492535792404,0.19289587399044988
qk6i-zcht,3172,2.0,0,Crime Enforcement Activity,"Crime and enforcement activity broken down by the race/ethnicity of victims, suspects, and arrestees",Police Department (NYPD),0,https://data.cityofnewyork.us/d/qk6i-zcht,0.0,0.9082572436765556,0.40195790729656516,0.9576909250290225
tqtj-sjs8,3153,3960.0,36,Street Construction Permits,"DOT issues over 150 different types of sidewalk and roadway construction permits to utilities, contractors, government agencies and homeowners. Permits cover activities such as street openings, sidewalk construction and installing canopies over sidewalks.
The core permit data, including permittee, type of permit, date issued, location.",Department of Transportation (DOT),9788533,https://data.cityofnewyork.us/d/tqtj-sjs8,0.0,0.8616090647292522,0.536495730113334,0.19548899031476086
xck4-5xd5,3142,1878.0,85,2018 Pre-K School Directory,"These data are collected to inform families applying to Pre-K for All of the programs available.  This is a spreadsheet version of the exact data points printed in the borough-level directories and the online PDFs. Each record represents a school participating in Pre-K for All.  The information for each school is collected by the Department of Early Childhood Education (Department of Education).  The ""Who Got Offers"" section of the spreadsheet is calculated by the Office of Student Enrollment (Department of Education) based on results from Round 1 of the Fall 2017 admissions process. This spreadsheet is simply a different representation of the same material produced in the printed and widely distributed Pre-K directories. This spreadsheet should not be used to identify current programs, as the directory was printed in December 2017 and schools are subject to change.  For the most updated list of Pre-K for All schools, use the UPK Sites Directory compiled by the Department of Early Childhood Education.

Disclaimer: The following columns were added to this directory to meet the Geo-spatial Standards of Local Law 108 of 2015

•	Postcode / Zip code
•	Latitude
•	Longitude
•	Community Board
•	Council District
•	Census tract
•	BIN
•	BBL
•	NTA",Department of Education (DOE),1789,https://data.cityofnewyork.us/d/xck4-5xd5,514.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
dt2z-amuf,3134,2641.0,32,Financial Empowerment Centers,"This is a list of the Department of Consumer Affairs, Office of Financial Empowerment Financial Empowerment Centers includes information on the provider, host site, address, hours of operations, languages spoken on-site, and more specific data about the location.",Department of Consumer Affairs (DCA),23,https://data.cityofnewyork.us/d/dt2z-amuf,396.0,0.962272393509669,0.3976451968965351,0.8008274363432775
w3c6-35wg,3120,2575.0,45,Community District Breakdowns,Demographic statistics broken down by community districts,Department of Youth and Community Development (DYCD),59,https://data.cityofnewyork.us/d/w3c6-35wg,0.0,0.3126890019504329,0.6928754610296064,0.1923704830330379
2xh6-psuq,3117,2457.0,14,Capital Project Schedules and Budgets,"List of capital projects with managing organization, phase status and project costs.",School Construction Authority (SCA),10796,https://data.cityofnewyork.us/d/2xh6-psuq,0.0,0.2047934223695329,0.6857201900461317,0.5491539606228022
72wx-vdjr,3108,2916.0,0,NYCHA PSA (Police Service Areas),Police Service Areas boundaries.,New York City Housing Authority (NYCHA),0,https://data.cityofnewyork.us/d/72wx-vdjr,0.0,0.43328034117642245,0.6065273407962816,0.9585467098271748
b9km-gdpy,3072,2770.0,11,NYC Council Constituent Services,"The dataset comes from CouncilStat, which is used by many NYC Council district offices to enter and track constituent cases that can range from issues around affordable housing, to potholes and pedestrian safety. This dataset aggregates the information that individual staff have input. However, district staffs handle a wide range of complex issues. Each offices uses the program differently, and thus records cases, differently and so comparisons between accounts may be difficult. Not all offices use the program. For more info - http://labs.council.nyc/districts/data/",City Council (NYCC),238180,https://data.cityofnewyork.us/d/b9km-gdpy,0.0,1.0,1.0,1.0
ye4r-qpmp,8177,6430.0,0,Census Demographics at the NYC City Council district (CNCLD) level,"Table of Census Demographics
represented at the NYC City Council
district level",Department of City Planning (DCP),0,https://data.cityofnewyork.us/d/ye4r-qpmp,0.0,0.7350228985632719,0.5952719904750953,0.1944419133847522
gpwd-npar,8169,2665.0,28,DSNY Graffiti Tracking,"Location and resolution of reported incidents of graffiti within NYC. The Graffiti-Free NYC Program removes graffiti and other blight across the five boroughs. Graffiti-Free NYC is a cooperative effort among the NYC Economic Development Corporation, the NYC Department of Sanitation, and the Office of the Mayor. <p> For more info, see: https://www.nycedc.com/program/graffiti-free-nyc
<p>




To keep track of the reported incidents of graffiti and how they were addressed.

Reported incidents are tracked similar to how other complaints are tracked. This includes report date, report location, and resolution action.

Physical location of each reported case of graffiti and how it was resolved.

To track incidence and resolution of graffiti complaints.",Department of Sanitation (DSNY),22140,https://data.cityofnewyork.us/d/gpwd-npar,384.0,0.21044753832183283,0.6773105080456748,0.6433941168468681
vfnx-vebw,8041,2233.0,36,2018 Central Park Squirrel Census - Squirrel Data,"The Squirrel Census (https://www.thesquirrelcensus.com/) is a multimedia science, design, and storytelling project focusing on the Eastern gray (Sciurus carolinensis). They count squirrels and present their findings to the public. This table contains squirrel data for each of the 3,023 sightings, including location coordinates, age, primary and secondary fur color, elevation, activities, communications, and interactions between squirrels and with humans.",0,3023,https://data.cityofnewyork.us/d/vfnx-vebw,0.0,1.0,1.0,1.0
vfx9-tbb6,7905,3149.0,0,Sidewalk,Planimetric basemap polygon layer containing sidewalk features. Please see the following link for additional documentation- https://github.com/CityOfNewYork/nyc-planimetrics/blob/master/Capture_Rules.md.,Department of Information Technology & Telecommunications (DoITT),0,https://data.cityofnewyork.us/d/vfx9-tbb6,0.0,0.9694979754285514,0.4537284387051496,0.40783466214891867
5gde-fmj3,7864,2388.0,23,Energy and Water Data Disclosure for Local Law 84 2013 (Data for Calendar Year 2012),"On September 25, 2013, New York City released the 2012 energy and water use data for all properties required to annually benchmark under Local Law 84. New York City is the first in the nation to publicly disclose data for large multifamily buildings. Approximately a million New Yorkers can now see how much energy and water their apartment buildings consumed in 2012.

The new data set includes more than 9,000 self-reported multifamily properties, effectively more than tripling the size of the first year's list. The data also represents the first year's results of both manual and automatic water benchmarking, with more than 6,800 properties reporting water data.",Mayor's Office of Sustainability (MOS),14112,https://data.cityofnewyork.us/d/5gde-fmj3,369.0,0.2161609050020783,0.6684079809438751,0.7255515774097884
avir-tzek,7818,3019.0,22,2005-2010  Graduation Outcomes -  By Borough,"Graduation Outcomes - 4 Year Outcome - Cohorts of 2001 through 2006 (Classes of 2005 through 2010) 

•The New York State calculation method was first adopted for the Cohort of 2001 (Class of 2005). The cohort consists of all students who first entered 9th grade in a given school year (e.g., the Cohort of 2006 entered 9th grade in the 2006-2007 school year). Graduates are defined as those students earning either a Local or Regents diploma and exclude those earning either a special education (IEP) diploma or GED. For the most recent cohort, graduation rates as of both June and August (including summer graduates) are reported. 

•Records with cohorts of 20 students or less are suppressed. August outcomes are only reported for the most recent cohort. 

•August outcomes include all June and August graduates. 

•In school-level reporting, students who were in a school for less than 5 months are not included in the school’s cohort, but are included in citywide totals. 

•School level results are not presented for District 79 schools, but their outcomes are included in citywide totals.",Department of Education (DOE),385,https://data.cityofnewyork.us/d/avir-tzek,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
jufi-gzgp,7817,2944.0,16,2006 - 2011 NYS Math Test Results By Grade - School Level - All Students,"New York City Results on the New York State Mathematics Tests, Grades 3 - 8
Notes:
As of 2006, the New York State Education Department expanded the ELA and mathematics testing programs to Grades 3-8. Previously, state tests were administered in Grades 4 and 8 and citywide tests were administered in Grades 3, 5, 6, and 7.
In 2006, NYSED treated District 75 students as a distinct geographic district. For 2007-2011, District 75 students are represented in their home districts and boroughs. Spreadsheets for District and Borough do not include District 75 students in 2006.
Starting in 2010, NYSED changed the scale score required to meet each of the proficiency levels, increasing the number of questions students needed to answer correctly to meet proficiency.

Rows are suppressed (noted with ‘s’) if the number of tested students was 5 or fewer. 
Prior to 2011, the mean scale scores for ‘All Grades’ were not calculated.",Department of Education (DOE),28478,https://data.cityofnewyork.us/d/jufi-gzgp,304.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
qpbf-g2yx,7649,1296.0,0,Bicycle Parking,"The dataset contains a list of bicycle racks.

The data contains locations of all bike parking throughout the five boroughs as of 2018. The data is in shapefile format. Keywords include New York City, Bike Parking, CityRack, MeterRack, Hoop Rack. Each record represents one installed rack. This data can be used to understand available bike parking throughout the five boroughs as well as establish demand for more. No limitations.",Department of Transportation (DOT),0,https://data.cityofnewyork.us/d/qpbf-g2yx,0.0,0.8616090647292522,0.536495730113334,0.19548899031476086
v7f4-yzyg,7542,226.0,0,Vision Zero View Data,"Data that that populates the Vision Zero View map, which can be found at www.nycvzv.info Vision Zero is the City's goal for ending traffic deaths and injuries. The Vision Zero action plan can be found at http://www.nyc.gov/html/visionzero/pdf/nyc-vision-zero-action-plan.pdf Crash data is obtained from the Traffic Accident Management System (TAMS), which is maintained by the New York City Police Department (NYPD). Only crashes with valid geographic information are mapped. All midblock crashes are mapped to the nearest intersection. Injuries and fatalities are grouped by intersection and summarized by month and year. This data is queried and aggregated on a monthly basis and is current as of the query date. Current year data is January to the end of the latest full month. All mappable crash data is represented on the simplified NYC street model. Crashes occurring at complex intersections with multiple roadways are mapped onto a single point. Injury and fatality crashes occurring on highways are excluded from this data. Please note that this data is preliminary and may contain errors, accordingly, the data on this site is for informational purposes only. Although all attempts to provide the most accurate information are made, errors may be present and any person who relies upon this data does so at their own risk.",Department of Transportation (DOT),0,https://data.cityofnewyork.us/d/v7f4-yzyg,0.0,0.8616090647292522,0.536495730113334,0.19548899031476086
5t4n-d72c,7509,24014.0,3,Directory Of Homeless Population By Year,Table of homeless population by Year (for years 2009 through 2012),Department of Homeless Services (DHS),32,https://data.cityofnewyork.us/d/5t4n-d72c,0.0,0.9642903119819891,0.41420146582831974,0.7188681186026104
3cdm-p29e,7509,10514.0,0,Contours,Planimetric basemap layer containing citywide 2-ft contour line features. Please see the following link for additional documentation- https://github.com/CityOfNewYork/nyc-geo-metadata/blob/master/Metadata/Metadata_Contours.md,Department of Information Technology & Telecommunications (DoITT),0,https://data.cityofnewyork.us/d/3cdm-p29e,0.0,0.9694979754285514,0.4537284387051496,0.40783466214891867
jr24-e7cr,7503,1291.0,27,Electric Consumption And Cost (2010 - March 2019),Monthly consumption and cost data by borough and development. Data set includes utility vendor and meter information.,New York City Housing Authority (NYCHA),287844,https://data.cityofnewyork.us/d/jr24-e7cr,0.0,0.43328034117642245,0.6065273407962816,0.9585467098271748
ht4t-wzcm,7493,2945.0,8,Taxi Improvement Fund (TIF) Medallion Payments,"This is a list of monthly payments made to owners of Wheelchair Accessible Vehicles (WAVs) from the Taxi Improvement Fund (TIF). Information is listed by medallion and agent number, and is updated after each payment is distributed from the Taxi Improvement Fund, approximately once per month. For more information see the TIF Owner page (http://www.nyc.gov/html/tlc/html/industry/taxi_improvement_fund_owner.shtml).

If you have questions or comments on this data set, please contact the Taxi Improvement Fund Project Team at TIF@TLC.NYC.GOV or visit the TIF Frequently Asked Questions page: http://www.nyc.gov/html/tlc/html/industry/taxi_improvement_fund_faq.shtml.",Taxi and Limousine Commission (TLC),19744,https://data.cityofnewyork.us/d/ht4t-wzcm,0.0,0.6804189127793346,0.6151497514677574,0.19405452111445337
5uug-f49n,7452,2423.0,100,Harbor Water Quality,Harbor water sampling information,Department of Environmental Protection (DEP),89839,https://data.cityofnewyork.us/d/5uug-f49n,0.0,0.23299120924703914,0.639586552066035,0.9260706093977744
ivix-m77e,7450,3022.0,37,Use of ARRA Stimulus Funds,Data on the usage of stimulus/recovery funds provided through the American Recovery and Reinvestment Act of 2009 (ARRA),Mayor's Office of Operations (OPS),13553,https://data.cityofnewyork.us/d/ivix-m77e,0.0,0.5571803870240879,0.6507747739933957,0.19331667588333168
ufu7-zp25,7422,2178.0,15,2006 - 2012 Math Test Results - Citywide - SWD,Latest available data and trends in the state assessment results of math for grades 3 through 8. Data are disaggregated by disability status.,Department of Education (DOE),98,https://data.cityofnewyork.us/d/ufu7-zp25,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
hq68-rnsi,7402,2690.0,18,Housing New York Units by Project,"The Department of Housing Preservation and Development (HPD) reports on buildings, units, and projects that began after January 1, 2014 and are counted towards the Housing New York plan. The Housing New York Units by Project file presents this data by project, and includes project-level data, such as senior units, but does not include building-level data.  The unit counts are provided for each project, rather than by building. For additional documentation, including a data dictionary, review the attachments in the “About this Dataset” section of the Primer landing page.",Department of Housing Preservation and Development (HPD),2266,https://data.cityofnewyork.us/d/hq68-rnsi,0.0,0.21316806282417172,0.6731234926210208,0.6838056741516414
f4rp-2kvy,7365,5437.0,21,CATS Permits,Contains information on current boiler and industrial operation permits in New York City registered with  DEP.,Department of Environmental Protection (DEP),95243,https://data.cityofnewyork.us/d/f4rp-2kvy,346.0,0.23299120924703914,0.639586552066035,0.9260706093977744
6bic-qvek,7258,9981.0,46,Zip code breakdowns,"Demographic statistics broken down by zip code
Update Schedule: As required",Department of Youth and Community Development (DYCD),236,https://data.cityofnewyork.us/d/6bic-qvek,0.0,0.3126890019504329,0.6928754610296064,0.1923704830330379
ftxv-d5ix,7219,893.0,0,"The Stop, Question and Frisk Data","Data records from the NYPD Stop, Question and Frisk Database. Data is made available in SPSS portable file format and Comma, Separated Value (CSV) format.",Police Department (NYPD),0,https://data.cityofnewyork.us/d/ftxv-d5ix,0.0,0.9082572436765556,0.40195790729656516,0.9576909250290225
kiyv-ks3f,7212,8008.0,26,Universal Pre-K (UPK) School Locations,Directory of Universal Pre-K (UPK) School Locations,Department of Education (DOE),1885,https://data.cityofnewyork.us/d/kiyv-ks3f,384.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
kcrm-j9hh,7175,4926.0,0,Museums and galleries,NYC and Co. museums and galleries,NYC & Company (NYCGO),0,https://data.cityofnewyork.us/d/kcrm-j9hh,0.0,1.0,1.0,1.0
uedp-fegm,7164,4231.0,14,Natural Gas Consumption by ZIP Code - 2010,"2010 Natural Gas consumption in therms and GJ, by ZIP code, building type, and utility company.",Mayor's Office of Sustainability (MOS),1015,https://data.cityofnewyork.us/d/uedp-fegm,0.0,0.2161609050020783,0.6684079809438751,0.7255515774097884
nzvw-cjc2,7151,1204.0,0,DOF: Building Classification Codes,"Department of Finance (DOF) publishes a list of Building Classifications, associating Building Codes with Descriptions.",Department of Finance (DOF),0,https://data.cityofnewyork.us/d/nzvw-cjc2,0.0,0.7930046244373694,0.5708100522446624,0.19489531984381053
833y-fsy8,7148,2286.0,18,NYPD Shooting Incident Data (Historic),"List of every shooting incident that occurred in NYC going back to 2006 through the end of the previous calendar year.

This is a breakdown of every shooting incident that occurred in NYC going back to 2006 through the end of the previous calendar year. This data is manually extracted every quarter and reviewed by the Office of Management Analysis and Planning before being posted on the NYPD website. Each record represents a shooting incident in NYC and includes information about the event, the location and time of occurrence. In addition, information related to suspect and victim demographics is also included. This data can be used by the public to explore the nature of shooting/criminal activity. Please refer to the attached data footnotes for additional information about this dataset.",Police Department (NYPD),21408,https://data.cityofnewyork.us/d/833y-fsy8,0.0,0.9082572436765556,0.40195790729656516,0.9576909250290225
uzf5-f8n2,7092,4087.0,0,NYC Calendar Sales (Archive),"A downloadable archive of Sale prices of properties through 2015. The files include neighborhood, building type, square footage, and other data.",Department of Finance (DOF),0,https://data.cityofnewyork.us/d/uzf5-f8n2,0.0,0.7930046244373694,0.5708100522446624,0.19489531984381053
7vsa-caz7,6970,63978.0,0,Bicycle Routes,Locations of bike lanes and routes throughout the City,Department of Transportation (DOT),0,https://data.cityofnewyork.us/d/7vsa-caz7,0.0,0.8616090647292522,0.536495730113334,0.19548899031476086
6ej9-7qyi,6830,10494.0,0,After-School Programs,"Facilities in New York City, by agency and site, that offer after-school programs.",Department of Youth and Community Development (DYCD),0,https://data.cityofnewyork.us/d/6ej9-7qyi,0.0,0.3126890019504329,0.6928754610296064,0.1923704830330379
i296-73x5,6830,3951.0,8,DOB Stalled Construction Sites,A list of sites across the five boroughs where a complaint was made that construction activity has come to an abrupt halt. Daily updates provide all sites where the stalled status is currently active.,Department of Buildings (DOB),965224,https://data.cityofnewyork.us/d/i296-73x5,346.0,0.959647907830888,0.3748291312853892,0.893004453766301
kdu2-865w,6789,2385.0,0,Theaters,Listing of NYC theaters,Other,0,https://data.cityofnewyork.us/d/kdu2-865w,0.0,0.19645998900718342,0.6974309119838096,0.3614680088321782
c284-tqph,6784,1431.0,43,Parking Violations Issued - Fiscal Year 2015,"Parking Violations Issuance datasets contain violations issued during the respective fiscal year. The Issuance datasets are not updated to reflect violation status, the information only represents the violation(s) at the time they are issued. Since appearing on an issuance dataset, a violation may have been paid, dismissed via a hearing, statutorily expired, or had other changes to its status. To see the current status of outstanding parking violations, please look at the Open Parking & Camera Violations dataset.</p>
• Parking Violations Issued Fiscal Year 2020 can be found <a href=""https://data.cityofnewyork.us/City-Government/Parking-Violations-Issued-Fiscal-Year-2020/pvqr-7yc4"">here</a>
• Parking Violations Issued Fiscal Year 2019 can be found <a href=""https://data.cityofnewyork.us/City-Government/Parking-Violations-Issued-Fiscal-Year-2019/faiq-9dfq"">here</a>
• Parking Violations Issued Fiscal Year 2018 can be found <a href=""https://data.cityofnewyork.us/City-Government/Parking-Violations-Issued-Fiscal-Year-2018/a5td-mswe"">here</a>
• Parking Violations Issued Fiscal Year 2017 can be found <a href=""https://data.cityofnewyork.us/City-Government/Parking-Violations-Issued-Fiscal-Year-2017/2bnn-yakx"">here</a>
• Parking Violations Issued Fiscal Year 2016 can be found <a href=""https://data.cityofnewyork.us/City-Government/Parking-Violations-Issued-Fiscal-Year-2016/kiv2-tbus"">here</a>
• Parking Violations Issued Fiscal Year 2015 can be found <a href=""https://data.cityofnewyork.us/City-Government/Parking-Violations-Issued-Fiscal-Year-2015/c284-tqph"">here</a>
• Parking Violations Issued Fiscal Year 2014 can be found <a href=""https://data.cityofnewyork.us/City-Government/Parking-Violations-Issued-Fiscal-Year-2014/jt7v-77mi"">here</a>",Department of Finance (DOF),11809233,https://data.cityofnewyork.us/d/c284-tqph,0.0,0.7930046244373694,0.5708100522446624,0.19489531984381053
c3v8-5x25,6784,17.0,0,.nyc Domain Registrations,A list of all .nyc domains registered along with the registration date and registrant type.,Department of Information Technology & Telecommunications (DoITT),66967,https://data.cityofnewyork.us/view/c3v8-5x25,0.0,0.9694979754285514,0.4537284387051496,0.40783466214891867
p94q-8hxh,6773,586.0,0,Citi Bike Live Station Feed (JSON),Data to solve Citi Bike's BigIdea.,Other,0,https://data.cityofnewyork.us/d/p94q-8hxh,0.0,0.19645998900718342,0.6974309119838096,0.3614680088321782
qkez-i8mv,6741,16.0,0,NYC Permitted Event Information,This list contains information on approved event applications that will occur within the next month. Please note that Permitted Film Events only reflect those permits which will impact one or more streets for at least five days.,Office of Citywide Event Coordination and Management (CECM),6676,https://data.cityofnewyork.us/view/qkez-i8mv,0.0,1.0,1.0,1.0
bc8t-ecyu,6684,4526.0,0,Property Address Directory,"The PAD (Property Address Directory) file contains additional geographic information at the tax lot level not found in the PLUTO files.  This data includes alias addresses and Building Identification Numbers (BINs).  It consists of two ASCII, comma delimited files: a tax lot file and an address file.

Note To Users: A new field (ZIP Code) has been added to the bobaadrx (Address) file.  Please check your procedures to make sure this does not cause any problems.  For earlier versions, see PAD releases on the BYTES of the BIG APPLE archive page.",Department of City Planning (DCP),0,https://data.cityofnewyork.us/d/bc8t-ecyu,0.0,0.7350228985632719,0.5952719904750953,0.1944419133847522
pd5h-92mc,6669,6756.0,14,GED Plus Locations,Listing of GED Plus locations.  GED plus helps students earn their GED and prepares them for college and career options.,Department of Education (DOE),63,https://data.cityofnewyork.us/d/pd5h-92mc,384.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
mzbd-kucq,6598,1529.0,0,Areas of Interest GIS,GIS data: Areas of interest labels as depicted in New York : A City of Neighborhoods,Department of City Planning (DCP),0,https://data.cityofnewyork.us/d/mzbd-kucq,0.0,0.7350228985632719,0.5952719904750953,0.1944419133847522
s4kf-3yrf,6551,24760.0,33,LinkNYC Locations,"LinkNYC is replacing the City’s outdated public telephones with a network of kiosks that provide free high-speed Wi-Fi, nationwide calling, a dedicated 911 button, charging ports for mobile devices, and access to selected websites. This dataset lists locations where a LinkNYC kiosk has been installed, including sites that have replaced public pay telephones (PPT) and new sites that have been reviewed by community and elected officials.  The Project Status field indicates whether the Link is already active or is still in the process of being connected to electric power and telecommunications fiber.",Department of Information Technology & Telecommunications (DoITT),1869,https://data.cityofnewyork.us/d/s4kf-3yrf,218.0,0.9694979754285514,0.4537284387051496,0.40783466214891867
